,Unnamed: 0,query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url,score,sentiment,nature,naturescore
22,22,(from:ZemmourEric),1.4619744673920287e+18,1637396849.0,2021-11-20 08:27:29,ZemmourEric,Un plaisir d'avoir échangé avec vous à Londres ! https://twitter.com/ZemmourEric/status/1461974467392028678/photo/1,0.0,806.0,4005.0,121.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.207450,https://twitter.com/ZemmourEric/statuses/1461974467392028678,,,,,,,https://pbs.twimg.com/media/FEn6BHqXwAY0Be-.jpg|https://pbs.twimg.com/media/FEn6BjcXEAI7NFF.jpg,1461974467392028678_FEn6BHqXwAY0Be-.jpg|1461974467392028678_FEn6BjcXEAI7NFF.jpg,photo|photo,,,,,,,0.8810600638389587,Positive,Other,0.9482152462005615
23,23,(from:ZemmourEric),1.4617930820436828e+18,1637353604.0,2021-11-19 20:26:44,ZemmourEric,Merci aux Français de Londres pour leur accueil chaleureux ! https://twitter.com/ZemmourEric/status/1461793082043682817/photo/1,0.0,1205.0,5918.0,200.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.208665,https://twitter.com/ZemmourEric/statuses/1461793082043682817,,,,,,,https://pbs.twimg.com/media/FElVC5pXoAob_R7.jpg|https://pbs.twimg.com/media/FElVDdwWQBEZocX.jpg,1461793082043682817_FElVC5pXoAob_R7.jpg|1461793082043682817_FElVDdwWQBEZocX.jpg,photo|photo,,,,,,,0.8820185661315918,Positive,Other,0.9318126440048218
24,24,(from:ZemmourEric),1.4617503765044716e+18,1637343422.0,2021-11-19 17:37:02,ZemmourEric,Mon entretien avec Bloomberg à Londres. https://twitter.com/ZemmourEric/status/1461750376504471555/photo/1,0.0,1067.0,5141.0,177.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.209495,https://twitter.com/ZemmourEric/statuses/1461750376504471555,,,,,,,https://pbs.twimg.com/media/FEkuN8CXEAcEdaY.jpg,1461750376504471555_FEkuN8CXEAcEdaY.jpg,photo,,,,,,,0.7850467562675476,Neutral,Other,0.9473689198493958
25,25,(from:ZemmourEric),1.461746300622459e+18,1637342450.0,2021-11-19 17:20:50,ZemmourEric,"Soutien affectueux ma chère Christine. Reste libre et résiste ! « christine_kelly: La volonté de me voir décapitée, la détermination de me l’envoyer par mail ne changera rien aux idées des uns et des autres. Chacun reste libre. Avec ou sans moi. — https://twitter.com/christine_kelly/status/1461368034078064640 »",0.0,1638.0,7826.0,216.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,1.4613680340780646e+18,christine_kelly,1072300501.0,1637252264.0,2021-11-23T18:14:16.210691,https://twitter.com/ZemmourEric/statuses/1461746300622458883,,,,,https://twitter.com/christine_kelly/status/1461368034078064640,twitter.com,,,,,,,,,,0.5954946279525757,Positive,Other,0.6218404173851013
26,26,(from:ZemmourEric),1.4617431224221082e+18,1637341692.0,2021-11-19 17:08:12,ZemmourEric,"La Croisée des chemins s’achève. Le 5 décembre, la suite de l’histoire commence au Zénith de #Paris. Venez l’écrire avec moi !

Lien d'inscription : 
https://www.croiseedeschemins-ez.fr/paris",0.0,2197.0,6406.0,759.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.211961,https://twitter.com/ZemmourEric/statuses/1461743122422108167,,,,,https://www.croiseedeschemins-ez.fr/paris,croiseedeschemins-ez.fr,,,,,,paris,,,,0.4963298738002777,Positive,Other,0.9185101389884949
27,27,(from:ZemmourEric),1.4616348574240727e+18,1637315880.0,2021-11-19 09:58:00,ZemmourEric,".@SadiqKhan j'arrive ! 😉
#Londres https://twitter.com/ZemmourEric/status/1461634857424072705/photo/1",0.0,1652.0,8196.0,644.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.213171,https://twitter.com/ZemmourEric/statuses/1461634857424072705,,,,,,,https://pbs.twimg.com/media/FEjFJ-tWUAA5M05.jpg,1461634857424072705_FEjFJ-tWUAA5M05.jpg,photo,sadiqkhan,19397942,londres,,,,0.5294723510742188,Neutral,Other,0.9511452913284302
28,28,(from:ZemmourEric),1.4613144813850952e+18,1637239496.0,2021-11-18 12:44:56,ZemmourEric,https://twitter.com/ZemmourEric/status/1461314481385095168/photo/1,0.0,1008.0,3874.0,190.0,und,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.214107,https://twitter.com/ZemmourEric/statuses/1461314481385095168,,,,,,,https://pbs.twimg.com/media/FEehxYxXMAE0T5P.jpg,1461314481385095168_FEehxYxXMAE0T5P.jpg,photo,,,,,,,0.7367880344390869,Neutral,Other,0.9504996538162231
29,29,(from:ZemmourEric),1.4612670445030113e+18,1637228187.0,2021-11-18 09:36:27,ZemmourEric,https://twitter.com/ZemmourEric/status/1461267044503011334/photo/1,0.0,1193.0,4550.0,197.0,und,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.215043,https://twitter.com/ZemmourEric/statuses/1461267044503011334,,,,,,,https://pbs.twimg.com/media/FEd2nbFXIAYNysa.jpg,1461267044503011334_FEd2nbFXIAYNysa.jpg,photo,,,,,,,0.7252726554870605,Neutral,Other,0.9508649110794067
30,30,(from:ZemmourEric),1.4610492328283832e+18,1637176256.0,2021-11-17 19:10:56,ZemmourEric,"Ce que je veux dire aux Gilets Jaunes : 
➡️ https://youtu.be/ypNoRO1cOfU

#GiletsJaunes https://twitter.com/ZemmourEric/status/1461049232828383232/video/1",0.0,1001.0,3336.0,378.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.216081,https://twitter.com/ZemmourEric/statuses/1461049232828383232,,,,,https://youtu.be/ypNoRO1cOfU,youtu.be,https://video.twimg.com/ext_tw_video/1461048984437415938/pu/vid/1280x720/HOWF9FoUTNkMt3lR.mp4,1461049232828383232_HOWF9FoUTNkMt3lR.mp4,video,,,giletsjaunes,,,,0.6931627988815308,Neutral,Other,0.9485697150230408
31,31,(from:ZemmourEric),1.4610324928577946e+18,1637172265.0,2021-11-17 18:04:25,ZemmourEric,"Trois ans après la naissance des #GiletsJaunes, la blessure n’est toujours pas refermée.

Retrouvez l’intégralité de mon message sur YouTube :
➡️https://youtu.be/ypNoRO1cOfU https://twitter.com/ZemmourEric/status/1461032492857794564/photo/1",0.0,679.0,2323.0,146.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.216992,https://twitter.com/ZemmourEric/statuses/1461032492857794564,,,,,https://youtu.be/ypNoRO1cOfU,youtu.be,https://pbs.twimg.com/media/FEahTzoXwAMvcPX.jpg,1461032492857794564_FEahTzoXwAMvcPX.jpg,photo,,,giletsjaunes,,,,0.5883195996284485,Neutral,Other,0.9246113896369934
32,32,(from:ZemmourEric),1.461027743651582e+18,1637171133.0,2021-11-17 17:45:33,ZemmourEric,Toujours pas @TwitterFrance ? https://twitter.com/ZemmourEric/status/1461027743651581956/photo/1,0.0,1903.0,6058.0,416.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.217804,https://twitter.com/ZemmourEric/statuses/1461027743651581956,,,,,,,https://pbs.twimg.com/media/FEac_S2WUAoRUlW.jpg,1461027743651581956_FEac_S2WUAoRUlW.jpg,photo,twitterfrance,90556897,,,,,0.5143371224403381,Neutral,Other,0.95074862241745
33,33,(from:ZemmourEric),1.4610043426228838e+18,1637165554.0,2021-11-17 16:12:34,ZemmourEric,"Félicitations à @davidlisnard, élu à la tête de @l_amf, et tous mes vœux de succès pour sa volonté de rendre aux maires leur vraie place : au centre du paysage français.
#AMF « Valeurs: 🔴 David Lisnard, maire LR de Cannes, élu président de l’Association des maires de France ↩️

https://buff.ly/3cn2q7q — https://twitter.com/Valeurs/status/1460993676436557832 »",0.0,1004.0,4199.0,113.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,1.4609936764365578e+18,Valeurs,112754792.0,1637163011.0,2021-11-23T18:14:16.220056,https://twitter.com/ZemmourEric/statuses/1461004342622883842,,,,,https://buff.ly/3cn2q7q|https://twitter.com/Valeurs/status/1460993676436557832,buff.ly|twitter.com,,,,davidlisnard|l_amf,103918784|1181759336,amf,,,,0.9106137156486512,Positive,Other,0.7441191077232361
34,34,(from:ZemmourEric),1.460964368745734e+18,1637156023.0,2021-11-17 13:33:43,ZemmourEric,"Le Gouvernement pratique la préférence étrangère et tourne le dos à notre glorieuse histoire lorsqu’il verse une subvention à une entreprise indienne au détriment de Saint-Gobain, fleuron français fondé par Colbert. 

https://www.lefigaro.fr/conjoncture/une-aide-d-etat-met-saint-gobain-en-colere-20211112?utm_source=app&utm_medium=sms&utm_campaign=fr.playsoft.lefigarov3",0.0,1323.0,3706.0,128.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.223442,https://twitter.com/ZemmourEric/statuses/1460964368745734146,,,,,https://www.lefigaro.fr/conjoncture/une-aide-d-etat-met-saint-gobain-en-colere-20211112,lefigaro.fr,,,,,,,,,,0.3740961849689484,Positive,Problem,0.8140011429786682
35,35,(from:ZemmourEric),1.4609188276094648e+18,1637145165.0,2021-11-17 10:32:45,ZemmourEric,"Faux « Mineurs isolés » : on ne me fera pas taire !

#JeSoutiensZemmour https://twitter.com/ZemmourEric/status/1460918827609464834/photo/1",0.0,2975.0,9268.0,796.0,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.224431,https://twitter.com/ZemmourEric/statuses/1460918827609464834,,,,,,,https://pbs.twimg.com/media/FEY57dYWQAEoBHE.jpg,1460918827609464834_FEY57dYWQAEoBHE.jpg,photo,,,jesoutienszemmour,,,,0.4415504038333893,Positive,Other,0.5616223216056824
36,36,(from:ZemmourEric),1.460686936046293e+18,1637089878.0,2021-11-16 19:11:18,ZemmourEric,"Je vous donne rendez-vous ce vendredi 19 novembre à #Londres.

Toutes les informations ici : 
https://www.croiseedeschemins-ez.fr/londres

Retrouvons-nous nombreux ! https://twitter.com/ZemmourEric/status/1460686936046292997/photo/1",0.0,609.0,2190.0,178.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.225389,https://twitter.com/ZemmourEric/statuses/1460686936046292997,,,,,https://www.croiseedeschemins-ez.fr/londres,croiseedeschemins-ez.fr,https://pbs.twimg.com/media/FEVnBqVXMAM_AHr.jpg,1460686936046292997_FEVnBqVXMAM_AHr.jpg,photo,,,londres,,,,0.7291829586029053,Neutral,Other,0.9378238916397095
37,37,(from:ZemmourEric),1.4606666096646715e+18,1637085032.0,2021-11-16 17:50:32,ZemmourEric,brouillés* (Merci à mes lecteurs les plus vigilants. La langue française reconnaissante.),,174.0,2628.0,77.0,fr,ZemmourEric,1.1834185382850273e+18,1.460653162172498e+18,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.225640,https://twitter.com/ZemmourEric/statuses/1460666609664671749,,,,,,,,,,,,,,,,0.8799813389778137,Positive,Other,0.9430802464485168
38,38,(from:ZemmourEric),1.4606559576340808e+18,1637082492.0,2021-11-16 17:08:12,ZemmourEric,".@EmmanuelMacron si prompt à défendre l’intégrité territoriale de l’Ukraine abandonne encore une fois celle de l’Arménie, de nouveau attaquée par l’Azerbaïdjan aujourd'hui. 

Les beaux discours sur l’amitié franco-arménienne ne suffisent plus, il faut passer aux actes.",,1930.0,6291.0,237.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.225854,https://twitter.com/ZemmourEric/statuses/1460655957634080776,,,,,,,,,,emmanuelmacron,1976143068,,,,,0.8886634707450867,Negative,Problem,0.7141527533531189
39,39,(from:ZemmourEric),1.460653162172498e+18,1637081826.0,2021-11-16 16:57:06,ZemmourEric,Les Insoumis veulent se réconcilier avec les terroristes ? Je ne savais pas qu'ils étaient brouilllés !,,2921.0,12108.0,602.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:16.226055,https://twitter.com/ZemmourEric/statuses/1460653162172497929,,,,,,,,,,,,,,,,0.8955848813056946,Negative,Problem,0.7149500250816345
40,40,(from:ZemmourEric),1.46061802646682e+18,1637073449.0,2021-11-16 14:37:29,ZemmourEric,"Les migrants attaquent la frontière au cri d'« Allah akbar ! ». En se protégeant, la #Pologne donne une leçon à toute l'Europe. https://twitter.com/ZemmourEric/status/1460618026466820102/video/1",0.0,2490.0,7780.0,440.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:17.139668,https://twitter.com/ZemmourEric/statuses/1460618026466820102,,,,,,,https://video.twimg.com/ext_tw_video/1460616461714608129/pu/vid/848x448/nAIS_T1s9Fgs4TG4.mp4,1460618026466820102_nAIS_T1s9Fgs4TG4.mp4,video,,,pologne,,,,0.7662608027458191,Negative,Problem,0.8229835629463196
41,41,(from:ZemmourEric),1.460609606632231e+18,1637071441.0,2021-11-16 14:04:01,ZemmourEric,"Trafics, criminalité, immigration, insécurité : Marseille est un concentré de tout ce qui nous tue. J’y serai le 26 novembre, pour lui dire combien elle a été grande et peut le redevenir.",,1565.0,6425.0,367.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:17.140213,https://twitter.com/ZemmourEric/statuses/1460609606632230913,,,,,,,,,,,,,,,,0.5673760175704956,Negative,Problem,0.8222203850746155
42,42,(from:ZemmourEric),1.4605946482762506e+18,1637067875.0,2021-11-16 13:04:35,ZemmourEric,"En bon progressiste, @CBeaune craint davantage les barbelés que les djihadistes. https://twitter.com/ZemmourEric/status/1460594648276250625/photo/1",0.0,1008.0,3536.0,265.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:17.140958,https://twitter.com/ZemmourEric/statuses/1460594648276250625,,,,,,,https://pbs.twimg.com/media/FEUTFnTXoAUoqUi.jpg,1460594648276250625_FEUTFnTXoAUoqUi.jpg,photo,cbeaune,391919054,,,,,0.8199124336242676,Negative,Problem,0.6390241980552673
43,43,(from:ZemmourEric),1.4605875976385536e+18,1637066194.0,2021-11-16 12:36:34,ZemmourEric,"En marge du Congrès de l'#AMF, je rencontre des élus qui ont confiance en eux-mêmes et en leurs idées. https://twitter.com/ZemmourEric/status/1460587597638553604/photo/1",0.0,560.0,2104.0,59.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:17.142120,https://twitter.com/ZemmourEric/statuses/1460587597638553604,,,,,,,https://pbs.twimg.com/media/FEUMqn2WUAclTJw.jpg|https://pbs.twimg.com/media/FEUMrA_WUA43LAI.jpg,1460587597638553604_FEUMqn2WUAclTJw.jpg|1460587597638553604_FEUMrA_WUA43LAI.jpg,photo|photo,,,amf,,,,0.8208909034729004,Positive,Other,0.8933005928993225
44,44,(from:ZemmourEric),1.4605572801019986e+18,1637058966.0,2021-11-16 10:36:06,ZemmourEric,"Si elle élit @davidlisnard, @l_amf restera indépendante. Sans quoi elle deviendra une succursale de l'Élysée. L’Assemblée Nationale fait déjà cela très bien, inutile d'en rajouter !
#AMF",,1391.0,4589.0,144.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:14:17.142675,https://twitter.com/ZemmourEric/statuses/1460557280101998595,,,,,,,,,,davidlisnard|l_amf,103918784|1181759336,amf,,,,0.7616257071495056,Negative,Solution,0.4051608741283417
